Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,
GRIFFIN 1,5979.218191,3,0,0,0,0,
GRIFFIN 1,5992.416231,2,0,0,0,0,
GRIFFIN 1,5992.804085,3,0,0,0,0,
GRIFFIN 1,6006.389979,3,0,0,0,0,
GRIFFIN 1,6008.452005,2,0,0,0,0,
GRIFFIN 1,6019.975872,3,0,0,0,0,
GRIFFIN 1,6024.487779,2,0,0,0,0,
GRIFFIN 1,6033.561766,3,0,0,0,0,
GRIFFIN 1,6040.523552,2,0,0,0,0,
GRIFFIN 1,6047.14766,3,0,0,0,0,
GRIFFIN 1,6056.559326,2,0,0,0,0,
GRIFFIN 1,6060.733553,3,0,0,0,0,
GRIFFIN 1,6072.5951,2,0,0,0,0,
GRIFFIN 1,6074.319447,3,0,0,0,0,
GRIFFIN 1,6087.90534,3,0,0,0,0,
GRIFFIN 1,6088.630874,2,0,0,0,0,
GRIFFIN 1,6101.491234,3,0,0,0,0,
GRIFFIN 1,6104.666648,2,0,0,0,0,
GRIFFIN 1,6115.077128,3,0,0,0,0,
GRIFFIN 1,6120.702422,2,0,0,0,0,
GRIFFIN 1,6128.663021,3,0,0,0,0,
GRIFFIN 1,6137.526344,2,0,0,0,0,
GRIFFIN 1,6140.782435,3,0,0,0,0,
GRIFFIN 1,6151.330717,3,0,0,0,0,
GRIFFIN 1,6161.878999,3,0,0,0,0,
GRIFFIN 1,6165.619563,2,0,0,0,0,
GRIFFIN 1,6172.427281,3,0,0,0,0,
GRIFFIN 1,6182.975564,3,0,0,0,0,
GRIFFIN 1,6193.523846,3,0,0,0,0,
GRIFFIN 1,6193.712783,2,0,0,0,0,
GRIFFIN 1,6204.072128,3,0,0,0,0,
GRIFFIN 1,6214.62041,3,0,0,0,0,
GRIFFIN 1,6220.975779,2,0,0,0,0,
GRIFFIN 1,6222.938793,3,0,0,0,0,
GRIFFIN 1,6228.900798,3,0,0,0,0,
GRIFFIN 1,6234.862804,3,0,0,0,0,
GRIFFIN 1,6235.861963,2,0,0,0,0,
GRIFFIN 1,6240.824809,3,0,0,0,0,
GRIFFIN 1,6246.786814,3,0,0,0,0,
GRIFFIN 1,6250.748148,2,0,0,0,0,
GRIFFIN 1,6252.748819,3,0,0,0,0,
GRIFFIN 1,6258.710824,3,0,0,0,0,
GRIFFIN 1,6264.67283,3,0,0,0,0,
GRIFFIN 1,6265.634333,2,0,0,0,0,
GRIFFIN 1,6270.634835,3,0,0,0,0,
GRIFFIN 1,6276.59684,3,0,0,0,0,
GRIFFIN 1,6280.520518,2,0,0,0,0,
GRIFFIN 1,6282.558845,3,0,0,0,0,
GRIFFIN 1,6288.520851,3,0,0,0,0,
GRIFFIN 1,6294.482856,3,0,0,0,0,
GRIFFIN 1,6295.406703,2,0,0,0,0,
GRIFFIN 1,6300.444861,3,0,0,0,0,
GRIFFIN 1,6306.406866,3,0,0,0,0,
GRIFFIN 1,6310.292888,2,0,0,0,0,
GRIFFIN 1,6312.368871,3,0,0,0,0,
GRIFFIN 1,6318.330877,3,0,0,0,0,
GRIFFIN 1,6324.292882,3,0,0,0,0,
GRIFFIN 1,6325.179073,2,0,0,0,0,
GRIFFIN 1,6330.254887,3,0,0,0,0,
GRIFFIN 1,6336.216892,3,0,0,0,0,
GRIFFIN 1,6340.065257,2,0,0,0,0,
GRIFFIN 1,6342.178898,3,0,0,0,0,
GRIFFIN 1,6348.140903,3,0,0,0,0,
GRIFFIN 1,6354.102908,3,0,0,0,0,
GRIFFIN 1,6354.951442,2,0,0,0,0,
GRIFFIN 1,6360.064913,3,0,0,0,0,
GRIFFIN 1,6366.026919,3,0,0,0,0,
GRIFFIN 1,6369.837627,2,0,0,0,0,
GRIFFIN 1,6371.988924,3,0,0,0,0,
GRIFFIN 1,6377.950929,3,0,0,0,0,
GRIFFIN 1,6383.912934,3,0,0,0,0,
GRIFFIN 1,6384.723812,2,0,0,0,0,
GRIFFIN 1,6389.874939,3,0,0,0,0,
GRIFFIN 1,6395.836945,3,0,0,0,0,
GRIFFIN 1,6399.609997,2,0,0,0,0,
GRIFFIN 1,6401.79895,3,0,0,0,0,
GRIFFIN 1,6407.760955,3,0,0,0,0,
GRIFFIN 1,6413.72296,3,0,0,0,0,
GRIFFIN 1,6414.496182,2,0,0,0,0,
GRIFFIN 1,6419.684966,3,0,0,0,0,
GRIFFIN 1,6425.646971,3,0,0,0,0,
GRIFFIN 1,6429.382367,2,0,0,0,0,
GRIFFIN 1,6431.608976,3,0,0,0,0,
GRIFFIN 1,6437.570981,3,0,0,0,0,
GRIFFIN 1,6443.532986,3,0,0,0,0,
GRIFFIN 1,6444.268551,2,0,0,0,0,
GRIFFIN 1,6449.494992,3,0,0,0,0,
GRIFFIN 1,6455.456997,3,0,0,0,0,
GRIFFIN 1,6459.154736,2,0,0,0,0,
GRIFFIN 1,6461.419002,3,0,0,0,0,
GRIFFIN 1,6467.381007,3,0,0,0,0,
GRIFFIN 1,6473.343013,3,0,0,0,0,
GRIFFIN 1,6474.040921,2,0,0,0,0,
GRIFFIN 1,6479.305018,3,0,0,0,0,
GRIFFIN 1,6498.964999,3,0,0,0,0,
GRIFFIN 1,6522.167243,3,0,0,0,0,
GRIFFIN 1,6545.369487,3,0,0,0,0,
GRIFFIN 1,6568.571731,3,0,0,0,0,
GRIFFIN 1,6591.773975,3,0,0,0,0,
GRIFFIN 1,6606.893615,3,0,0,0,0,
GRIFFIN 1,6610.870748,0,0,3,0,0,
GRIFFIN 1,6611.11327,2,0,0,0,0,
GRIFFIN 1,6614.566615,3,0,0,0,0,
GRIFFIN 1,6615.228136,0,0,2,0,0,
GRIFFIN 1,6618.841497,0,0,3,0,0,
GRIFFIN 1,6622.239615,3,0,0,0,0,
GRIFFIN 1,6625.673554,2,0,0,0,0,
GRIFFIN 1,6626.812245,0,0,3,0,0,
GRIFFIN 1,6627.556273,0,0,2,0,0,
GRIFFIN 1,6629.912615,3,0,0,0,0,
GRIFFIN 1,6634.782994,0,0,3,0,0,
GRIFFIN 1,6637.585615,3,0,0,0,0,
GRIFFIN 1,6639.884409,0,0,2,0,0,
GRIFFIN 1,6640.233838,2,0,0,0,0,
GRIFFIN 1,6642.753742,0,0,3,0,0,
GRIFFIN 1,6645.258615,3,0,0,0,0,
GRIFFIN 1,6650.724491,0,0,3,0,0,
GRIFFIN 1,6652.212546,0,0,2,0,0,
GRIFFIN 1,6652.931615,3,0,0,0,0,
GRIFFIN 1,6654.794122,2,0,0,0,0,
GRIFFIN 1,6658.695239,0,0,3,0,0,
GRIFFIN 1,6660.604615,3,0,0,0,0,
GRIFFIN 1,6664.540682,0,0,2,0,0,
GRIFFIN 1,6666.665988,0,0,3,0,0,
GRIFFIN 1,6668.277615,3,0,0,0,0,
GRIFFIN 1,6669.354406,2,0,0,0,0,
GRIFFIN 1,6674.636736,0,0,3,0,0,
GRIFFIN 1,6675.950615,3,0,0,0,0,
GRIFFIN 1,6676.868819,0,0,2,0,0,
GRIFFIN 1,6682.607485,0,0,3,0,0,
GRIFFIN 1,6683.623615,3,0,0,0,0,
GRIFFIN 1,6683.91469,2,0,0,0,0,
GRIFFIN 1,6689.196955,0,0,2,0,0,
GRIFFIN 1,6690.578233,0,0,3,0,0,
GRIFFIN 1,6691.296615,3,0,0,0,0,
GRIFFIN 1,6698.474974,2,0,0,0,0,
GRIFFIN 1,6698.548982,0,0,3,0,0,
GRIFFIN 1,6698.969615,3,0,0,0,0,
GRIFFIN 1,6701.525091,0,0,2,0,0,
GRIFFIN 1,6706.51973,0,0,3,0,0,
GRIFFIN 1,6706.642616,3,0,0,0,0,
GRIFFIN 1,6708.795,0,0,4,0,0,
GRIFFIN 1,6713.035258,2,0,0,0,0,
GRIFFIN 1,6713.853228,0,0,2,0,0,
GRIFFIN 1,6714.315616,3,0,0,0,0,
GRIFFIN 1,6714.490478,0,0,3,0,0,
GRIFFIN 1,6721.988616,3,0,0,0,0,
GRIFFIN 1,6722.461227,0,0,3,0,0,
GRIFFIN 1,6726.181364,0,0,2,0,0,
GRIFFIN 1,6727.595542,2,0,0,0,0,
GRIFFIN 1,6729.661616,3,0,0,0,0,
GRIFFIN 1,6730.431975,0,0,3,0,0,
GRIFFIN 1,6737.334616,3,0,0,0,0,
GRIFFIN 1,6738.402724,0,0,3,0,0,
GRIFFIN 1,6738.509501,0,0,2,0,0,
GRIFFIN 1,6742.155826,2,0,0,0,0,
GRIFFIN 1,6745.007616,3,0,0,0,0,
GRIFFIN 1,6745.372425,0,0,1,0,0,
GRIFFIN 1,6746.373472,0,0,3,0,0,
GRIFFIN 1,6750.837637,0,0,2,0,0,
GRIFFIN 1,6752.680616,3,0,0,0,0,
GRIFFIN 1,6754.344221,0,0,3,0,0,
GRIFFIN 1,6756.71611,2,0,0,0,0,
GRIFFIN 1,6760.353616,3,0,0,0,0,
GRIFFIN 1,6762.314969,0,0,3,0,0,
GRIFFIN 1,6763.165774,0,0,2,0,0,
GRIFFIN 1,6768.026616,3,0,0,0,0,
GRIFFIN 1,6770.285718,0,0,3,0,0,
GRIFFIN 1,6771.276395,2,0,0,0,0,
GRIFFIN 1,6775.49391,0,0,2,0,0,
GRIFFIN 1,6775.699616,3,0,0,0,0,
GRIFFIN 1,6778.256466,0,0,3,0,0,
GRIFFIN 1,6783.372616,3,0,0,0,0,
GRIFFIN 1,6785.836679,2,0,0,0,0,
GRIFFIN 1,6786.227215,0,0,3,0,0,
GRIFFIN 1,6787.822046,0,0,2,0,0,
GRIFFIN 1,6791.045616,3,0,0,0,0,
GRIFFIN 1,6794.197963,0,0,3,0,0,
GRIFFIN 1,6798.718616,3,0,0,0,0,
GRIFFIN 1,6800.150183,0,0,2,0,0,
GRIFFIN 1,6800.396963,2,0,0,0,0,
GRIFFIN 1,6802.168711,0,0,3,0,0,
GRIFFIN 1,6806.391616,3,0,0,0,0,
GRIFFIN 1,6810.13946,0,0,3,0,0,
GRIFFIN 1,6812.478319,0,0,2,0,0,
GRIFFIN 1,6814.064616,3,0,0,0,0,
GRIFFIN 1,6815.219228,2,0,0,0,0,
GRIFFIN 1,6823.543069,0,0,1,0,0,
GRIFFIN 1,6824.412945,3,0,0,0,0,
GRIFFIN 1,6825.005849,0,0,3,0,0,
GRIFFIN 1,6828.028159,0,0,2,0,0,
GRIFFIN 1,6834.998675,3,0,0,0,0,
GRIFFIN 1,6840.784828,0,0,1,0,0,
GRIFFIN 1,6844.052931,2,0,0,0,0,
GRIFFIN 1,6844.282333,0,0,2,0,0,
GRIFFIN 1,6845.584405,3,0,0,0,0,
GRIFFIN 1,6849.046792,0,0,3,0,0,
GRIFFIN 1,6856.170134,3,0,0,0,0,
GRIFFIN 1,6858.026587,0,0,1,0,0,
GRIFFIN 1,6860.536508,0,0,2,0,0,
GRIFFIN 1,6866.755864,3,0,0,0,0,
GRIFFIN 1,6872.886633,2,0,0,0,0,
GRIFFIN 1,6873.087736,0,0,3,0,0,
GRIFFIN 1,6875.268345,0,0,1,0,0,
GRIFFIN 1,6876.790682,0,0,2,0,0,
GRIFFIN 1,6877.341593,3,0,0,0,0,
GRIFFIN 1,6887.927323,3,0,0,0,0,
GRIFFIN 1,6892.510104,0,0,1,0,0,
GRIFFIN 1,6893.044857,0,0,2,0,0,
GRIFFIN 1,6897.128679,0,0,3,0,0,
GRIFFIN 1,6898.513053,3,0,0,0,0,
GRIFFIN 1,6901.720336,2,0,0,0,0,
GRIFFIN 1,6909.098782,3,0,0,0,0,
GRIFFIN 1,6909.299032,0,0,2,0,0,
GRIFFIN 1,6909.751862,0,0,1,0,0,
GRIFFIN 1,6919.684512,3,0,0,0,0,
GRIFFIN 1,6921.169622,0,0,3,0,0,
GRIFFIN 1,6925.553206,0,0,2,0,0,
GRIFFIN 1,6926.993621,0,0,1,0,0,
GRIFFIN 1,6930.270242,3,0,0,0,0,
GRIFFIN 1,6930.554038,2,0,0,0,0,
GRIFFIN 1,6940.855971,3,0,0,0,0,
GRIFFIN 1,6941.807381,0,0,2,0,0,
GRIFFIN 1,6944.23538,0,0,1,0,0,
GRIFFIN 1,6945.210566,0,0,3,0,0,
GRIFFIN 1,6951.441701,3,0,0,0,0,
GRIFFIN 1,6958.061555,0,0,2,0,0,
GRIFFIN 1,6959.387741,2,0,0,0,0,
GRIFFIN 1,6961.477138,0,0,1,0,0,
GRIFFIN 1,6962.02743,3,0,0,0,0,
GRIFFIN 1,6969.251509,0,0,3,0,0,
GRIFFIN 1,6972.61316,3,0,0,0,0,
GRIFFIN 1,6974.31573,0,0,2,0,0,
GRIFFIN 1,6978.718897,0,0,1,0,0,
GRIFFIN 1,6983.19889,3,0,0,0,0,
GRIFFIN 1,6988.221443,2,0,0,0,0,
GRIFFIN 1,6990.569905,0,0,2,0,0,
GRIFFIN 1,6993.292453,0,0,3,0,0,
GRIFFIN 1,6993.784619,3,0,0,0,0,
GRIFFIN 1,6995.960655,0,0,1,0,0,
GRIFFIN 1,7004.370349,3,0,0,0,0,
GRIFFIN 1,7006.824079,0,0,2,0,0,
GRIFFIN 1,7013.202414,0,0,1,0,0,
GRIFFIN 1,7014.956078,3,0,0,0,0,
GRIFFIN 1,7017.055146,2,0,0,0,0,
GRIFFIN 1,7017.333396,0,0,3,0,0,
GRIFFIN 1,7023.078254,0,0,2,0,0,
GRIFFIN 1,7025.541808,3,0,0,0,0,
GRIFFIN 1,7030.444173,0,0,1,0,0,
GRIFFIN 1,7036.127538,3,0,0,0,0,
GRIFFIN 1,7039.332429,0,0,2,0,0,
GRIFFIN 1,7041.37434,0,0,3,0,0,
GRIFFIN 1,7045.888848,2,0,0,0,0,
GRIFFIN 1,7046.713267,3,0,0,0,0,
GRIFFIN 1,7047.685931,0,0,1,0,0,
GRIFFIN 1,7055.586603,0,0,2,0,0,
GRIFFIN 1,7057.298997,3,0,0,0,0,
GRIFFIN 1,7064.92769,0,0,1,0,0,
GRIFFIN 1,7065.415283,0,0,3,0,0,
GRIFFIN 1,7067.884727,3,0,0,0,0,
GRIFFIN 1,7071.840778,0,0,2,0,0,
GRIFFIN 1,7074.722551,2,0,0,0,0,
GRIFFIN 1,7078.470456,3,0,0,0,0,
GRIFFIN 1,7082.169448,0,0,1,0,0,
GRIFFIN 1,7088.094952,0,0,2,0,0,
GRIFFIN 1,7089.056186,3,0,0,0,0,
GRIFFIN 1,7089.456226,0,0,3,0,0,
GRIFFIN 1,7099.411207,0,0,1,0,0,
GRIFFIN 1,7099.641915,3,0,0,0,0,
GRIFFIN 1,7103.556253,2,0,0,0,0,
GRIFFIN 1,7104.349127,0,0,2,0,0,
GRIFFIN 1,7110.227645,3,0,0,0,0,
GRIFFIN 1,7113.49717,0,0,3,0,0,
GRIFFIN 1,7116.652966,0,0,1,0,0,
GRIFFIN 1,7120.603302,0,0,2,0,0,
GRIFFIN 1,7120.813375,3,0,0,0,0,
GRIFFIN 1,7131.399104,3,0,0,0,0,
GRIFFIN 1,7132.389956,2,0,0,0,0,
GRIFFIN 1,7133.894724,0,0,1,0,0,
GRIFFIN 1,7136.857476,0,0,2,0,0,
GRIFFIN 1,7137.538113,0,0,3,0,0,
GRIFFIN 1,7141.984834,3,0,0,0,0,
GRIFFIN 1,7151.136483,0,0,1,0,0,
GRIFFIN 1,7152.570563,3,0,0,0,0,
GRIFFIN 1,7153.111651,0,0,2,0,0,
GRIFFIN 1,7161.223658,2,0,0,0,0,
GRIFFIN 1,7161.579057,0,0,3,0,0,
GRIFFIN 1,7163.156293,3,0,0,0,0,
GRIFFIN 1,7168.378241,0,0,1,0,0,
GRIFFIN 1,7169.365825,0,0,2,0,0,
GRIFFIN 1,7173.742023,3,0,0,0,0,
GRIFFIN 1,7184.327752,3,0,0,0,0,
GRIFFIN 1,7193.339782,2,0,0,0,0,
GRIFFIN 1,7203.257919,3,0,0,0,0,
GRIFFIN 1,7223.34837,3,0,0,0,0,
GRIFFIN 1,7243.438821,3,0,0,0,0,
GRIFFIN 1,7243.502463,2,0,0,0,0,
GRIFFIN 1,7263.529272,3,0,0,0,0,
GRIFFIN 1,7283.619723,3,0,0,0,0,
GRIFFIN 1,7293.665144,2,0,0,0,0,
GRIFFIN 1,7303.710173,3,0,0,0,0,
GRIFFIN 1,7323.800624,3,0,0,0,0,
GRIFFIN 1,7343.827825,2,0,0,0,0,
GRIFFIN 1,7343.891075,3,0,0,0,0,
GRIFFIN 1,7363.981526,3,0,0,0,0,
GRIFFIN 1,7384.071977,3,0,0,0,0,
GRIFFIN 1,7393.990506,2,0,0,0,0,
GRIFFIN 1,7404.162428,3,0,0,0,0,
GRIFFIN 1,7424.252879,3,0,0,0,0,
GRIFFIN 1,7444.153187,2,0,0,0,0,
GRIFFIN 1,7444.34333,3,0,0,0,0,
GRIFFIN 1,7464.43378,3,0,0,0,0,
GRIFFIN 1,7484.524231,3,0,0,0,0,
GRIFFIN 1,7494.315868,2,0,0,0,0,
GRIFFIN 1,7504.614682,3,0,0,0,0,
GRIFFIN 1,7524.705133,3,0,0,0,0,
GRIFFIN 1,7544.478549,2,0,0,0,0,
GRIFFIN 1,7544.795584,3,0,0,0,0,
GRIFFIN 1,7564.886035,3,0,0,0,0,
GRIFFIN 1,7584.976486,3,0,0,0,0,
GRIFFIN 1,7594.641229,2,0,0,0,0,
GRIFFIN 1,7605.066937,3,0,0,0,0,
GRIFFIN 1,7625.157387,3,0,0,0,0,
GRIFFIN 1,7644.80391,2,0,0,0,0,
GRIFFIN 1,7645.247838,3,0,0,0,0,
GRIFFIN 1,7665.338289,3,0,0,0,0,
GRIFFIN 1,7685.42874,3,0,0,0,0,
GRIFFIN 1,7694.966591,2,0,0,0,0,
GRIFFIN 1,7705.519191,3,0,0,0,0,
GRIFFIN 1,7725.609642,3,0,0,0,0,
GRIFFIN 1,7745.129272,2,0,0,0,0,
GRIFFIN 1,7745.537775,3,0,0,0,0,
GRIFFIN 1,7758.691214,3,0,0,0,0,
GRIFFIN 1,7762.480585,2,0,0,0,0,
GRIFFIN 1,7771.844653,3,0,0,0,0,
GRIFFIN 1,7779.765879,2,0,0,0,0,
GRIFFIN 1,7784.998093,3,0,0,0,0,
GRIFFIN 1,7797.051174,2,0,0,0,0,
GRIFFIN 1,7798.151532,3,0,0,0,0,
GRIFFIN 1,7811.304971,3,0,0,0,0,
GRIFFIN 1,7814.336468,2,0,0,0,0,
GRIFFIN 1,7824.458411,3,0,0,0,0,
GRIFFIN 1,7831.621762,2,0,0,0,0,
GRIFFIN 1,7837.61185,3,0,0,0,0,
GRIFFIN 1,7848.907057,2,0,0,0,0,
GRIFFIN 1,7850.765289,3,0,0,0,0,
GRIFFIN 1,7863.918728,3,0,0,0,0,
GRIFFIN 1,7866.192351,2,0,0,0,0,
GRIFFIN 1,7877.072168,3,0,0,0,0,
GRIFFIN 1,7883.477645,2,0,0,0,0,
GRIFFIN 1,7890.225607,3,0,0,0,0,
GRIFFIN 1,7900.76294,2,0,0,0,0,
GRIFFIN 1,7903.379046,3,0,0,0,0,
GRIFFIN 1,7916.532486,3,0,0,0,0,
GRIFFIN 1,7918.048234,2,0,0,0,0,
GRIFFIN 1,7929.685925,3,0,0,0,0,
GRIFFIN 1,7935.333528,2,0,0,0,0,
GRIFFIN 1,7942.839364,3,0,0,0,0,
GRIFFIN 1,7952.618823,2,0,0,0,0,
GRIFFIN 1,7955.992804,3,0,0,0,0,
GRIFFIN 1,7969.146243,3,0,0,0,0,
GRIFFIN 1,7969.904117,2,0,0,0,0,
GRIFFIN 1,7982.299682,3,0,0,0,0,
GRIFFIN 1,7987.189411,2,0,0,0,0,
GRIFFIN 1,7995.453121,3,0,0,0,0,
GRIFFIN 1,8004.474706,2,0,0,0,0,
GRIFFIN 1,8008.606561,3,0,0,0,0,
LAITALA 2,5812.6298,3,0,0,0,0,
LAITALA 2,5827.63263,2,0,0,0,0,
LAITALA 2,5827.8396,3,0,0,0,0,
LAITALA 2,5843.0494,3,0,0,0,0,
LAITALA 2,5857.845259,2,0,0,0,0,
LAITALA 2,5858.2592,3,0,0,0,0,
LAITALA 2,5873.469,3,0,0,0,0,
LAITALA 2,5888.057889,2,0,0,0,0,
LAITALA 2,5888.678799,3,0,0,0,0,
LAITALA 2,5903.156333,3,0,0,0,0,
LAITALA 2,5914.316263,2,0,0,0,0,
LAITALA 2,5914.958673,3,0,0,0,0,
LAITALA 2,5926.761012,3,0,0,0,0,
LAITALA 2,5936.628187,2,0,0,0,0,
LAITALA 2,5939.236054,3,0,0,0,0,
LAITALA 2,5952.617285,2,0,0,0,0,
LAITALA 2,5952.857972,3,0,0,0,0,
LAITALA 2,5966.47989,3,0,0,0,0,
LAITALA 2,5968.606383,2,0,0,0,0,
LAITALA 2,5980.101808,3,0,0,0,0,
LAITALA 2,5984.595481,2,0,0,0,0,
LAITALA 2,5993.723726,3,0,0,0,0,
LAITALA 2,6000.584579,2,0,0,0,0,
LAITALA 2,6007.345644,3,0,0,0,0,
LAITALA 2,6016.573677,2,0,0,0,0,
LAITALA 2,6020.967562,3,0,0,0,0,
LAITALA 2,6032.562774,2,0,0,0,0,
LAITALA 2,6034.58948,3,0,0,0,0,
LAITALA 2,6048.211398,3,0,0,0,0,
LAITALA 2,6048.551872,2,0,0,0,0,
LAITALA 2,6061.833316,3,0,0,0,0,
LAITALA 2,6064.54097,2,0,0,0,0,
LAITALA 2,6075.455234,3,0,0,0,0,
LAITALA 2,6080.530068,2,0,0,0,0,
LAITALA 2,6089.077152,3,0,0,0,0,
LAITALA 2,6096.519166,2,0,0,0,0,
LAITALA 2,6102.69907,3,0,0,0,0,
LAITALA 2,6112.508264,2,0,0,0,0,
LAITALA 2,6116.320988,3,0,0,0,0,
LAITALA 2,6128.497361,2,0,0,0,0,
LAITALA 2,6129.942906,3,0,0,0,0,
LAITALA 2,6142.043363,3,0,0,0,0,
LAITALA 2,6150.296055,2,0,0,0,0,
LAITALA 2,6152.619615,3,0,0,0,0,
LAITALA 2,6163.195867,3,0,0,0,0,
LAITALA 2,6173.772119,3,0,0,0,0,
LAITALA 2,6178.307502,2,0,0,0,0,
LAITALA 2,6184.348371,3,0,0,0,0,
LAITALA 2,6194.924623,3,0,0,0,0,
LAITALA 2,6205.500874,3,0,0,0,0,
LAITALA 2,6206.31895,2,0,0,0,0,
LAITALA 2,6216.077126,3,0,0,0,0,
LAITALA 2,6224.043176,3,0,0,0,0,
LAITALA 2,6227.899042,2,0,0,0,0,
LAITALA 2,6230.02099,3,0,0,0,0,
LAITALA 2,6235.998804,3,0,0,0,0,
LAITALA 2,6241.976618,3,0,0,0,0,
LAITALA 2,6242.741897,2,0,0,0,0,
LAITALA 2,6247.954432,3,0,0,0,0,
LAITALA 2,6253.932246,3,0,0,0,0,
LAITALA 2,6257.584752,2,0,0,0,0,
LAITALA 2,6259.91006,3,0,0,0,0,
LAITALA 2,6265.887874,3,0,0,0,0,
LAITALA 2,6271.865688,3,0,0,0,0,
LAITALA 2,6272.427607,2,0,0,0,0,
LAITALA 2,6277.843502,3,0,0,0,0,
LAITALA 2,6283.821317,3,0,0,0,0,
LAITALA 2,6287.270462,2,0,0,0,0,
LAITALA 2,6289.799131,3,0,0,0,0,
LAITALA 2,6295.776945,3,0,0,0,0,
LAITALA 2,6301.754759,3,0,0,0,0,
LAITALA 2,6302.113317,2,0,0,0,0,
LAITALA 2,6307.732573,3,0,0,0,0,
LAITALA 2,6313.710387,3,0,0,0,0,
LAITALA 2,6316.956172,2,0,0,0,0,
LAITALA 2,6319.688201,3,0,0,0,0,
LAITALA 2,6325.666015,3,0,0,0,0,
LAITALA 2,6331.643829,3,0,0,0,0,
LAITALA 2,6331.799027,2,0,0,0,0,
LAITALA 2,6337.621643,3,0,0,0,0,
LAITALA 2,6343.599457,3,0,0,0,0,
LAITALA 2,6346.641882,2,0,0,0,0,
LAITALA 2,6349.577272,3,0,0,0,0,
LAITALA 2,6355.555086,3,0,0,0,0,
LAITALA 2,6361.484736,2,0,0,0,0,
LAITALA 2,6361.5329,3,0,0,0,0,
LAITALA 2,6367.510714,3,0,0,0,0,
LAITALA 2,6373.488528,3,0,0,0,0,
LAITALA 2,6376.327591,2,0,0,0,0,
LAITALA 2,6379.466342,3,0,0,0,0,
LAITALA 2,6385.444156,3,0,0,0,0,
LAITALA 2,6391.170446,2,0,0,0,0,
LAITALA 2,6391.42197,3,0,0,0,0,
LAITALA 2,6397.399784,3,0,0,0,0,
LAITALA 2,6403.377598,3,0,0,0,0,
LAITALA 2,6406.013301,2,0,0,0,0,
LAITALA 2,6409.355413,3,0,0,0,0,
LAITALA 2,6415.333227,3,0,0,0,0,
LAITALA 2,6420.856156,2,0,0,0,0,
LAITALA 2,6421.311041,3,0,0,0,0,
LAITALA 2,6427.288855,3,0,0,0,0,
LAITALA 2,6433.266669,3,0,0,0,0,
LAITALA 2,6435.699011,2,0,0,0,0,
LAITALA 2,6439.244483,3,0,0,0,0,
LAITALA 2,6445.222297,3,0,0,0,0,
LAITALA 2,6450.541866,2,0,0,0,0,
LAITALA 2,6451.200111,3,0,0,0,0,
LAITALA 2,6457.177925,3,0,0,0,0,
LAITALA 2,6463.155739,3,0,0,0,0,
LAITALA 2,6465.384721,2,0,0,0,0,
LAITALA 2,6469.133554,3,0,0,0,0,
LAITALA 2,6475.111368,3,0,0,0,0,
LAITALA 2,6489.125699,3,0,0,0,0,
LAITALA 2,6512.389466,3,0,0,0,0,
LAITALA 2,6535.653233,3,0,0,0,0,
LAITALA 2,6558.917,3,0,0,0,0,
LAITALA 2,6582.180766,3,0,0,0,0,
LAITALA 2,6593.235595,2,0,0,0,0,
LAITALA 2,6596.017766,3,0,0,0,0,
LAITALA 2,6599.300111,0,0,3,0,0,
LAITALA 2,6603.711112,3,0,0,0,0,
LAITALA 2,6603.746847,0,0,2,0,0,
LAITALA 2,6607.240223,0,0,3,0,0,
LAITALA 2,6607.753498,2,0,0,0,0,
LAITALA 2,6611.404458,3,0,0,0,0,
LAITALA 2,6615.180334,0,0,3,0,0,
LAITALA 2,6616.133694,0,0,2,0,0,
LAITALA 2,6619.097804,3,0,0,0,0,
LAITALA 2,6622.271401,2,0,0,0,0,
LAITALA 2,6623.120446,0,0,3,0,0,
LAITALA 2,6626.791149,3,0,0,0,0,
LAITALA 2,6628.520541,0,0,2,0,0,
LAITALA 2,6631.060557,0,0,3,0,0,
LAITALA 2,6634.484495,3,0,0,0,0,
LAITALA 2,6636.789304,2,0,0,0,0,
LAITALA 2,6639.000669,0,0,3,0,0,
LAITALA 2,6640.907388,0,0,2,0,0,
LAITALA 2,6642.177841,3,0,0,0,0,
LAITALA 2,6646.94078,0,0,3,0,0,
LAITALA 2,6649.871187,3,0,0,0,0,
LAITALA 2,6651.307206,2,0,0,0,0,
LAITALA 2,6653.294235,0,0,2,0,0,
LAITALA 2,6654.880892,0,0,3,0,0,
LAITALA 2,6657.564533,3,0,0,0,0,
LAITALA 2,6662.821003,0,0,3,0,0,
LAITALA 2,6665.257878,3,0,0,0,0,
LAITALA 2,6665.681082,0,0,2,0,0,
LAITALA 2,6665.825109,2,0,0,0,0,
LAITALA 2,6670.761115,0,0,3,0,0,
LAITALA 2,6672.951224,3,0,0,0,0,
LAITALA 2,6678.067929,0,0,2,0,0,
LAITALA 2,6678.701226,0,0,3,0,0,
LAITALA 2,6680.343012,2,0,0,0,0,
LAITALA 2,6680.64457,3,0,0,0,0,
LAITALA 2,6686.641338,0,0,3,0,0,
LAITALA 2,6688.337916,3,0,0,0,0,
LAITALA 2,6690.454776,0,0,2,0,0,
LAITALA 2,6694.581449,0,0,3,0,0,
LAITALA 2,6694.860915,2,0,0,0,0,
LAITALA 2,6696.031262,3,0,0,0,0,
LAITALA 2,6700.01,0,0,4,0,0,
LAITALA 2,6702.521561,0,0,3,0,0,
