Well,MD,Class 1,Class 2,Class 3,Class 3b,Class 4,MD(ft)
PEL_NQ_APO-1001A,2778.123804,1,0,0,0,0,9114.5797
PEL_NQ_APO-1001A,2778.149786,0,1,0,0,0,9114.664943
PEL_NQ_APO-1001A,2778.285966,0,0,1,0,0,9115.11173
PEL_NQ_APO-1001A,2778.366726,0,2,0,0,0,9115.376689
PEL_NQ_APO-1001A,2778.628918,3,0,0,0,0,9116.236899
PEL_NQ_APO-1001A,2778.957242,1,0,0,0,0,9117.314077
PEL_NQ_APO-1001A,2778.983606,0,1,0,0,0,9117.400574
PEL_NQ_APO-1001A,2779.121789,0,0,1,0,0,9117.853931
PEL_NQ_APO-1001A,2779.24194,0,0,0,1,0,9118.248126
PEL_NQ_APO-1001A,2779.433437,3,0,0,0,0,9118.876396
PEL_NQ_APO-1001A,2779.79068,1,0,0,0,0,9120.048455
PEL_NQ_APO-1001A,2779.817426,0,1,0,0,0,9120.136205
PEL_NQ_APO-1001A,2779.957612,0,0,1,0,0,9120.596133
PEL_NQ_APO-1001A,2780.237956,3,0,0,0,0,9121.515894
PEL_NQ_APO-1001A,2780.498287,0,0,0,1,0,9122.369998
PEL_NQ_APO-1001A,2780.574773,0,3,0,0,0,9122.620938
PEL_NQ_APO-1001A,2780.624118,1,0,0,0,0,9122.782833
PEL_NQ_APO-1001A,2780.651247,0,1,0,0,0,9122.871837
PEL_NQ_APO-1001A,2780.793435,0,0,1,0,0,9123.338335
PEL_NQ_APO-1001A,2781.042474,3,0,0,0,0,9124.155392
PEL_NQ_APO-1001A,2781.457557,1,0,0,0,0,9125.517211
PEL_NQ_APO-1001A,2781.459101,0,0,0,2,0,9125.522275
PEL_NQ_APO-1001A,2781.485067,0,1,0,0,0,9125.607468
PEL_NQ_APO-1001A,2781.629258,0,0,1,0,0,9126.080536
PEL_NQ_APO-1001A,2781.754633,0,0,0,1,0,9126.49187
PEL_NQ_APO-1001A,2781.846993,3,0,0,0,0,9126.794889
PEL_NQ_APO-1001A,2782.290995,1,0,0,0,0,9128.251588
PEL_NQ_APO-1001A,2782.318888,0,1,0,0,0,9128.343099
PEL_NQ_APO-1001A,2782.465082,0,0,1,0,0,9128.822738
PEL_NQ_APO-1001A,2782.651512,3,0,0,0,0,9129.434387
PEL_NQ_APO-1001A,2783.01098,0,0,0,1,0,9130.613742
PEL_NQ_APO-1001A,2783.124433,1,0,0,0,0,9130.985966
PEL_NQ_APO-1001A,2783.152708,0,1,0,0,0,9131.07873
PEL_NQ_APO-1001A,2783.300905,0,0,1,0,0,9131.56494
PEL_NQ_APO-1001A,2783.456031,3,0,0,0,0,9132.073884
PEL_NQ_APO-1001A,2783.957872,1,0,0,0,0,9133.720344
PEL_NQ_APO-1001A,2783.986528,0,1,0,0,0,9133.814362
PEL_NQ_APO-1001A,2784.136728,0,0,1,0,0,9134.307141
PEL_NQ_APO-1001A,2784.26055,3,0,0,0,0,9134.713382
PEL_NQ_APO-1001A,2784.267326,0,0,0,1,0,9134.735614
PEL_NQ_APO-1001A,2784.79131,1,0,0,0,0,9136.454721
PEL_NQ_APO-1001A,2784.820349,0,1,0,0,0,9136.549993
PEL_NQ_APO-1001A,2784.972551,0,0,1,0,0,9137.049343
PEL_NQ_APO-1001A,2785.065069,3,0,0,0,0,9137.35288
PEL_NQ_APO-1001A,2785.523673,0,0,0,1,0,9138.857486
PEL_NQ_APO-1001A,2785.624748,1,0,0,0,0,9139.189099
PEL_NQ_APO-1001A,2785.654169,0,1,0,0,0,9139.285624
PEL_NQ_APO-1001A,2785.808374,0,0,1,0,0,9139.791545
PEL_NQ_APO-1001A,2785.869587,3,0,0,0,0,9139.992377
PEL_NQ_APO-1001A,2786.458186,1,0,0,0,0,9141.923477
PEL_NQ_APO-1001A,2786.487989,0,1,0,0,0,9142.021255
PEL_NQ_APO-1001A,2786.644197,0,0,1,0,0,9142.533746
PEL_NQ_APO-1001A,2786.674106,3,0,0,0,0,9142.631875
PEL_NQ_APO-1001A,2786.780019,0,0,0,1,0,9142.979358
PEL_NQ_APO-1001A,2787.291625,1,0,0,0,0,9144.657854
PEL_NQ_APO-1001A,2787.32181,0,1,0,0,0,9144.756887
PEL_NQ_APO-1001A,2787.478625,3,0,0,0,0,9145.271372
PEL_NQ_APO-1001A,2787.48002,0,0,1,0,0,9145.275948
PEL_NQ_APO-1001A,2787.570147,0,2,0,0,0,9145.571641
PEL_NQ_APO-1001A,2788.879517,3,0,0,0,0,9149.867473
PEL_NQ_APO-1001A,2788.911874,0,0,0,2,0,9149.973634
PEL_NQ_APO-1001A,2789.584865,0,3,0,0,0,9152.181608
PEL_NQ_APO-1001A,2790.386366,3,0,0,0,0,9154.811206
PEL_NQ_APO-1001A,2791.144012,0,2,0,0,0,9157.296922
PEL_NQ_APO-1001A,2791.893216,3,0,0,0,0,9159.754939
PEL_NQ_APO-1001A,2793.293664,0,0,2,0,0,9164.349586
PEL_NQ_APO-1001A,2793.400066,3,0,0,0,0,9164.698672
PEL_NQ_APO-1001A,2793.711252,0,3,0,0,0,9165.719623
PEL_NQ_APO-1001A,2793.996046,2,0,0,0,0,9166.653987
PEL_NQ_APO-1001A,2794.699558,0,2,0,0,0,9168.962098
PEL_NQ_APO-1001A,2794.906915,3,0,0,0,0,9169.642405
PEL_NQ_APO-1001A,2795.080663,0,0,0,2,0,9170.212441
PEL_NQ_APO-1001A,2796.413765,3,0,0,0,0,9174.586137
PEL_NQ_APO-1001A,2797.837638,0,3,0,0,0,9179.257637
PEL_NQ_APO-1001A,2797.920615,3,0,0,0,0,9179.52987
PEL_NQ_APO-1001A,2798.255104,0,2,0,0,0,9180.627274
PEL_NQ_APO-1001A,2799.427465,3,0,0,0,0,9184.473603
PEL_NQ_APO-1001A,2800.475379,0,0,2,0,0,9187.911642
PEL_NQ_APO-1001A,2800.934314,3,0,0,0,0,9189.417336
PEL_NQ_APO-1001A,2801.249451,0,0,0,2,0,9190.451249
PEL_NQ_APO-1001A,2801.810649,0,2,0,0,0,9192.29245
PEL_NQ_APO-1001A,2801.964025,0,3,0,0,0,9192.795651
PEL_NQ_APO-1001A,2802.110753,0,0,0,0,3,9193.277043
PEL_NQ_APO-1001A,2802.441164,3,0,0,0,0,9194.361068
PEL_NQ_APO-1001A,2803.948014,3,0,0,0,0,9199.304801
PEL_NQ_APO-1001A,2805.366195,0,2,0,0,0,9203.957626
PEL_NQ_APO-1001A,2805.454863,3,0,0,0,0,9204.248534
PEL_NQ_APO-1001A,2806.090411,0,3,0,0,0,9206.333665
PEL_NQ_APO-1001A,2806.961713,3,0,0,0,0,9209.192267
PEL_NQ_APO-1001A,2807.418239,0,0,0,2,0,9210.690056
PEL_NQ_APO-1001A,2807.657093,0,0,2,0,0,9211.473699
PEL_NQ_APO-1001A,2808.468563,3,0,0,0,0,9214.136
PEL_NQ_APO-1001A,2808.92174,0,2,0,0,0,9215.622802
PEL_NQ_APO-1001A,2809.975412,3,0,0,0,0,9219.079732
PEL_NQ_APO-1001A,2810.216798,0,3,0,0,0,9219.871679
PEL_NQ_APO-1001A,2811.482262,3,0,0,0,0,9224.023465
PEL_NQ_APO-1001A,2811.56695,2,0,0,0,0,9224.301314
PEL_NQ_APO-1001A,2812.477286,0,2,0,0,0,9227.287978
PEL_NQ_APO-1001A,2812.989112,3,0,0,0,0,9228.967198
PEL_NQ_APO-1001A,2813.056887,0,0,0,0,2,9229.189556
PEL_NQ_APO-1001A,2813.587028,0,0,0,2,0,9230.928864
PEL_NQ_APO-1001A,2814.343184,0,3,0,0,0,9233.409693
PEL_NQ_APO-1001A,2814.495962,3,0,0,0,0,9233.910931
PEL_NQ_APO-1001A,2814.838808,0,0,2,0,0,9235.035755
PEL_NQ_APO-1001A,2816.002811,3,0,0,0,0,9238.854663
PEL_NQ_APO-1001A,2816.032831,0,2,0,0,0,9238.953154
PEL_NQ_APO-1001A,2816.621506,0,0,0,0,3,9240.884501
PEL_NQ_APO-1001A,2817.509661,3,0,0,0,0,9243.798396
PEL_NQ_APO-1001A,2818.469571,0,3,0,0,0,9246.947707
PEL_NQ_APO-1001A,2819.016511,3,0,0,0,0,9248.742129
PEL_NQ_APO-1001A,2819.588377,0,2,0,0,0,9250.618331
PEL_NQ_APO-1001A,2819.755816,0,0,0,2,0,9251.167671
PEL_NQ_APO-1001A,2820.52336,3,0,0,0,0,9253.685862
PEL_NQ_APO-1001A,2822.020523,0,0,2,0,0,9258.597811
PEL_NQ_APO-1001A,2822.03021,3,0,0,0,0,9258.629594
PEL_NQ_APO-1001A,2822.595957,0,3,0,0,0,9260.485721
PEL_NQ_APO-1001A,2823.143922,0,2,0,0,0,9262.283507
PEL_NQ_APO-1001A,2823.53706,3,0,0,0,0,9263.573327
PEL_NQ_APO-1001A,2825.043909,3,0,0,0,0,9268.51706
PEL_NQ_APO-1001A,2825.924604,0,0,0,2,0,9271.406479
PEL_NQ_APO-1001A,2826.550759,3,0,0,0,0,9273.460793
PEL_NQ_APO-1001A,2826.699468,0,2,0,0,0,9273.948683
PEL_NQ_APO-1001A,2826.722344,0,3,0,0,0,9274.023735
PEL_NQ_APO-1001A,2828.057609,3,0,0,0,0,9278.404526
PEL_NQ_APO-1001A,2829.137855,2,0,0,0,0,9281.94864
PEL_NQ_APO-1001A,2829.202237,0,0,2,0,0,9282.159867
PEL_NQ_APO-1001A,2829.564459,3,0,0,0,0,9283.348258
PEL_NQ_APO-1001A,2830.255014,0,2,0,0,0,9285.613859
PEL_NQ_APO-1001A,2830.84873,0,3,0,0,0,9287.561749
PEL_NQ_APO-1001A,2831.071308,3,0,0,0,0,9288.291991
PEL_NQ_APO-1001A,2831.132259,0,0,0,0,3,9288.49196
PEL_NQ_APO-1001A,2831.893348,0,0,1,0,0,9290.988973
PEL_NQ_APO-1001A,2832.093393,0,0,0,2,0,9291.645286
PEL_NQ_APO-1001A,2832.578158,3,0,0,0,0,9293.235724
PEL_NQ_APO-1001A,2833.810559,0,2,0,0,0,9297.279035
PEL_NQ_APO-1001A,2834.085008,3,0,0,0,0,9298.179457
PEL_NQ_APO-1001A,2834.975117,0,3,0,0,0,9301.099763
PEL_NQ_APO-1001A,2835.591857,3,0,0,0,0,9303.123189
PEL_NQ_APO-1001A,2836.383952,0,0,2,0,0,9305.721924
PEL_NQ_APO-1001A,2837.098707,3,0,0,0,0,9308.066922
PEL_NQ_APO-1001A,2837.366105,0,2,0,0,0,9308.944211
PEL_NQ_APO-1001A,2837.799134,0,0,0,0,2,9310.364912
PEL_NQ_APO-1001A,2838.061604,0,0,0,2,0,9311.226032
PEL_NQ_APO-1001A,2838.509109,0,3,0,0,0,9312.694227
PEL_NQ_APO-1001A,2838.947589,0,2,0,0,0,9314.132809
PEL_NQ_APO-1001A,2839.620663,0,0,2,0,0,9316.341055
PEL_NQ_APO-1001A,2840.390069,0,2,0,0,0,9318.865355
PEL_NQ_APO-1001A,2840.397084,2,0,0,0,0,9318.88837
PEL_NQ_APO-1001A,2841.007496,0,3,0,0,0,9320.891035
PEL_NQ_APO-1001A,2841.316851,0,0,0,0,3,9321.905978
PEL_NQ_APO-1001A,2841.83255,0,2,0,0,0,9323.597902
PEL_NQ_APO-1001A,2842.05322,0,0,2,0,0,9324.321885
PEL_NQ_APO-1001A,2842.361843,0,0,0,2,0,9325.334428
PEL_NQ_APO-1001A,2843.27503,0,2,0,0,0,9328.330449
PEL_NQ_APO-1001A,2843.346829,0,0,0,0,2,9328.566011
PEL_NQ_APO-1001A,2843.505884,0,3,0,0,0,9329.087843
PEL_NQ_APO-1001A,2844.485777,0,0,2,0,0,9332.302716
PEL_NQ_APO-1001A,2844.71751,0,2,0,0,0,9333.062996
PEL_NQ_APO-1001A,2845.792693,2,0,0,0,0,9336.590497
PEL_NQ_APO-1001A,2846.004271,0,3,0,0,0,9337.284651
PEL_NQ_APO-1001A,2846.043635,3,0,0,0,0,9337.413799
PEL_NQ_APO-1001A,2846.15999,0,2,0,0,0,9337.795543
PEL_NQ_APO-1001A,2846.662082,0,0,0,2,0,9339.442824
PEL_NQ_APO-1001A,2846.918334,0,0,2,0,0,9340.283546
PEL_NQ_APO-1001A,2847.602471,0,2,0,0,0,9342.52809
PEL_NQ_APO-1001A,2848.022587,0,0,0,0,3,9343.906424
PEL_NQ_APO-1001A,2848.502658,0,3,0,0,0,9345.481459
PEL_NQ_APO-1001A,2848.894524,0,0,0,0,2,9346.76711
PEL_NQ_APO-1001A,2849.044951,0,2,0,0,0,9347.260636
PEL_NQ_APO-1001A,2849.350891,0,0,2,0,0,9348.264376
PEL_NQ_APO-1001A,2850.487431,0,2,0,0,0,9351.993183
PEL_NQ_APO-1001A,2850.962321,0,0,0,2,0,9353.55122
PEL_NQ_APO-1001A,2851.001045,0,3,0,0,0,9353.678267
PEL_NQ_APO-1001A,2851.188301,2,0,0,0,0,9354.292625
PEL_NQ_APO-1001A,2851.783448,0,0,2,0,0,9356.245206
PEL_NQ_APO-1001A,2851.929911,0,2,0,0,0,9356.72573
PEL_NQ_APO-1001A,2853.372392,0,2,0,0,0,9361.458277
PEL_NQ_APO-1001A,2853.499432,0,3,0,0,0,9361.875075
PEL_NQ_APO-1001A,2854.216005,0,0,2,0,0,9364.226037
PEL_NQ_APO-1001A,2854.442219,0,0,0,0,2,9364.96821
PEL_NQ_APO-1001A,2854.704643,0,0,1,0,0,9365.82918
PEL_NQ_APO-1001A,2854.728323,0,0,0,0,3,9365.90687
PEL_NQ_APO-1001A,2854.814872,0,2,0,0,0,9366.190824
PEL_NQ_APO-1001A,2855.26256,0,0,0,2,0,9367.659616
PEL_NQ_APO-1001A,2855.997819,0,3,0,0,0,9370.071883
PEL_NQ_APO-1001A,2856.257352,0,2,0,0,0,9370.923371
PEL_NQ_APO-1001A,2856.583909,2,0,0,0,0,9371.994752
PEL_NQ_APO-1001A,2856.648562,0,0,2,0,0,9372.206867
PEL_NQ_APO-1001A,2857.699832,0,2,0,0,0,9375.655918
PEL_NQ_APO-1001A,2858.496206,0,3,0,0,0,9378.268691
PEL_NQ_APO-1001A,2858.696614,3,0,0,0,0,9378.926198
PEL_NQ_APO-1001A,2859.081119,0,0,2,0,0,9380.187697
PEL_NQ_APO-1001A,2859.142312,0,2,0,0,0,9380.388464
PEL_NQ_APO-1001A,2859.562799,0,0,0,2,0,9381.768012
PEL_NQ_APO-1001A,2859.989914,0,0,0,0,2,9383.169309
PEL_NQ_APO-1001A,2860.584793,0,2,0,0,0,9385.121011
PEL_NQ_APO-1001A,2860.994593,0,3,0,0,0,9386.4655
PEL_NQ_APO-1001A,2861.434058,0,0,0,0,3,9387.907316
PEL_NQ_APO-1001A,2861.513676,0,0,2,0,0,9388.168527
PEL_NQ_APO-1001A,2861.979517,2,0,0,0,0,9389.69688
PEL_NQ_APO-1001A,2862.027273,0,2,0,0,0,9389.853558
PEL_NQ_APO-1001A,2863.469753,0,2,0,0,0,9394.586105
PEL_NQ_APO-1001A,2863.49298,0,3,0,0,0,9394.662308
PEL_NQ_APO-1001A,2863.863038,0,0,0,2,0,9395.876408
PEL_NQ_APO-1001A,2863.946233,0,0,2,0,0,9396.149358
PEL_NQ_APO-1001A,2864.912233,0,2,0,0,0,9399.318652
PEL_NQ_APO-1001A,2865.537609,0,0,0,0,2,9401.370409
PEL_NQ_APO-1001A,2865.891221,0,0,0,1,0,9402.530553
PEL_NQ_APO-1001A,2865.991367,0,3,0,0,0,9402.859116
PEL_NQ_APO-1001A,2866.354714,0,2,0,0,0,9404.051199
PEL_NQ_APO-1001A,2866.37879,0,0,2,0,0,9404.130188
PEL_NQ_APO-1001A,2867.21145,1,0,0,0,0,9406.862014
PEL_NQ_APO-1001A,2867.375126,2,0,0,0,0,9407.399008
PEL_NQ_APO-1001A,2867.797194,0,2,0,0,0,9408.783745
PEL_NQ_APO-1001A,2868.139794,0,0,0,0,3,9409.907762
PEL_NQ_APO-1001A,2868.163276,0,0,0,2,0,9409.984804
PEL_NQ_APO-1001A,2868.489754,0,3,0,0,0,9411.055924
PEL_NQ_APO-1001A,2868.639446,0,1,0,0,0,9411.54704
PEL_NQ_APO-1001A,2868.811347,0,0,2,0,0,9412.111018
PEL_NQ_APO-1001A,2869.239674,0,2,0,0,0,9413.516292
PEL_NQ_APO-1001A,2870.682154,0,2,0,0,0,9418.248839
PEL_NQ_APO-1001A,2870.988141,0,3,0,0,0,9419.252732
PEL_NQ_APO-1001A,2871.085304,0,0,0,0,2,9419.571508
PEL_NQ_APO-1001A,2871.243904,0,0,2,0,0,9420.091848
PEL_NQ_APO-1001A,2871.349592,3,0,0,0,0,9420.438597
PEL_NQ_APO-1001A,2872.124635,0,2,0,0,0,9422.981386
PEL_NQ_APO-1001A,2872.463515,0,0,0,2,0,9424.0932
PEL_NQ_APO-1001A,2872.941544,2,0,0,0,0,9425.661536
PEL_NQ_APO-1001A,2872.986969,0,0,1,0,0,9425.810567
PEL_NQ_APO-1001A,2873.20324,0,2,0,0,0,9426.520117
PEL_NQ_APO-1001A,2873.480866,0,3,0,0,0,9427.430966
PEL_NQ_APO-1001A,2874.129669,0,2,0,0,0,9429.559584
PEL_NQ_APO-1001A,2875.056099,0,2,0,0,0,9432.599052
PEL_NQ_APO-1001A,2875.135188,0,0,2,0,0,9432.85853
PEL_NQ_APO-1001A,2875.905089,3,0,0,0,0,9435.384453
PEL_NQ_APO-1001A,2875.96415,0,3,0,0,0,9435.578223
PEL_NQ_APO-1001A,2875.982529,0,2,0,0,0,9435.63852
PEL_NQ_APO-1001A,2876.908959,0,2,0,0,0,9438.677987
PEL_NQ_APO-1001A,2877.835388,0,2,0,0,0,9441.717455
PEL_NQ_APO-1001A,2878.447434,0,3,0,0,0,9443.725481
PEL_NQ_APO-1001A,2878.761818,0,2,0,0,0,9444.756923
PEL_NQ_APO-1001A,2879.008833,0,0,0,0,3,9445.567339
PEL_NQ_APO-1001A,2879.071456,0,0,1,0,0,9445.772797
PEL_NQ_APO-1001A,2879.611844,3,0,0,0,0,9447.545723
PEL_NQ_APO-1001A,2879.688248,0,2,0,0,0,9447.79639
PEL_NQ_APO-1001A,2880.067429,0,0,0,2,0,9449.040423
PEL_NQ_APO-1001A,2880.614677,0,2,0,0,0,9450.835858
PEL_NQ_APO-1001A,2880.717822,0,0,2,0,0,9451.174259
PEL_NQ_APO-1001A,2880.930718,0,3,0,0,0,9451.872738
PEL_NQ_APO-1001A,2880.987196,1,0,0,0,0,9452.058031
PEL_NQ_APO-1001A,2881.075824,0,1,0,0,0,9452.348807
PEL_NQ_APO-1001A,2881.089883,0,0,0,1,0,9452.39493
PEL_NQ_APO-1001A,2881.541107,0,2,0,0,0,9453.875326
PEL_NQ_APO-1001A,2882.467537,0,2,0,0,0,9456.914793
PEL_NQ_APO-1001A,2882.512421,2,0,0,0,0,9457.06205
PEL_NQ_APO-1001A,2883.318599,3,0,0,0,0,9459.706993
PEL_NQ_APO-1001A,2883.393966,0,2,0,0,0,9459.954261
PEL_NQ_APO-1001A,2883.414002,0,3,0,0,0,9460.019995
PEL_NQ_APO-1001A,2883.816164,0,0,0,0,2,9461.339424
PEL_NQ_APO-1001A,2884.320396,0,2,0,0,0,9462.993729
PEL_NQ_APO-1001A,2885.155944,0,0,1,0,0,9465.735026
PEL_NQ_APO-1001A,2885.246826,0,2,0,0,0,9466.033196
PEL_NQ_APO-1001A,2885.897286,0,3,0,0,0,9468.167253
PEL_NQ_APO-1001A,2886.173256,0,2,0,0,0,9469.072664
PEL_NQ_APO-1001A,2886.300456,0,0,2,0,0,9469.489988
PEL_NQ_APO-1001A,2887.025354,3,0,0,0,0,9471.868263
PEL_NQ_APO-1001A,2887.099685,0,2,0,0,0,9472.112132
PEL_NQ_APO-1001A,2887.530548,0,0,0,2,0,9473.525724
PEL_NQ_APO-1001A,2888.128679,0,3,0,0,0,9475.488095
PEL_NQ_APO-1001A,2888.159374,0,2,0,0,0,9475.5888
PEL_NQ_APO-1001A,2889.155275,0,0,2,0,0,9478.856193
PEL_NQ_APO-1001A,2889.256398,0,0,0,2,0,9479.187962
PEL_NQ_APO-1001A,2889.307799,0,2,0,0,0,9479.356599
PEL_NQ_APO-1001A,2889.925012,0,3,0,0,0,9481.381575
PEL_NQ_APO-1001A,2890.353848,0,0,0,0,2,9482.788517
PEL_NQ_APO-1001A,2890.390915,0,0,0,0,3,9482.91013
PEL_NQ_APO-1001A,2890.456224,0,2,0,0,0,9483.124398
PEL_NQ_APO-1001A,2890.982248,0,0,0,2,0,9484.8502
PEL_NQ_APO-1001A,2891.287177,0,0,2,0,0,9485.850622
PEL_NQ_APO-1001A,2891.604649,0,2,0,0,0,9486.892197
PEL_NQ_APO-1001A,2891.721344,0,3,0,0,0,9487.275055
PEL_NQ_APO-1001A,2892.708099,0,0,0,2,0,9490.512438
PEL_NQ_APO-1001A,2892.753074,0,2,0,0,0,9490.659995
PEL_NQ_APO-1001A,2892.771859,3,0,0,0,0,9490.721625
PEL_NQ_APO-1001A,2893.419079,0,0,2,0,0,9492.845051
PEL_NQ_APO-1001A,2893.517677,0,3,0,0,0,9493.168534
PEL_NQ_APO-1001A,2893.901499,0,2,0,0,0,9494.427794
PEL_NQ_APO-1001A,2894.141869,0,0,0,0,2,9495.216411
PEL_NQ_APO-1001A,2894.371671,1,0,0,0,0,9495.970354
PEL_NQ_APO-1001A,2894.424505,0,0,1,0,0,9496.143693
PEL_NQ_APO-1001A,2894.433949,0,0,0,2,0,9496.174676
PEL_NQ_APO-1001A,2894.478285,0,1,0,0,0,9496.320136
PEL_NQ_APO-1001A,2894.495196,0,0,0,1,0,9496.375619
PEL_NQ_APO-1001A,2895.049924,0,2,0,0,0,9498.195593
PEL_NQ_APO-1001A,2895.314009,0,3,0,0,0,9499.062014
PEL_NQ_APO-1001A,2895.550981,0,0,2,0,0,9499.83948
PEL_NQ_APO-1001A,2895.686732,0,0,0,0,3,9500.284858
PEL_NQ_APO-1001A,2896.159799,0,0,0,2,0,9501.836914
PEL_NQ_APO-1001A,2896.198349,0,2,0,0,0,9501.963392
PEL_NQ_APO-1001A,2897.032132,2,0,0,0,0,9504.6989
PEL_NQ_APO-1001A,2897.110342,0,3,0,0,0,9504.955494
PEL_NQ_APO-1001A,2897.346774,0,2,0,0,0,9505.731191
PEL_NQ_APO-1001A,2897.682883,0,0,2,0,0,9506.833909
PEL_NQ_APO-1001A,2897.885649,0,0,0,2,0,9507.499152
PEL_NQ_APO-1001A,2897.929891,0,0,0,0,2,9507.644304
PEL_NQ_APO-1001A,2898.495199,0,2,0,0,0,9509.49899
PEL_NQ_APO-1001A,2898.796394,3,0,0,0,0,9510.487162
PEL_NQ_APO-1001A,2898.906674,0,3,0,0,0,9510.848974
PEL_NQ_APO-1001A,2899.611499,0,0,0,2,0,9513.16139
PEL_NQ_APO-1001A,2899.643624,0,2,0,0,0,9513.266788
PEL_NQ_APO-1001A,2899.814785,0,0,2,0,0,9513.828338
PEL_NQ_APO-1001A,2900.703007,0,3,0,0,0,9516.742453
PEL_NQ_APO-1001A,2900.792049,0,2,0,0,0,9517.034587
PEL_NQ_APO-1001A,2900.982549,0,0,0,0,3,9517.659586
PEL_NQ_APO-1001A,2901.337349,0,0,0,2,0,9518.823628
PEL_NQ_APO-1001A,2901.717913,0,0,0,0,2,9520.072197
PEL_NQ_APO-1001A,2901.940474,0,2,0,0,0,9520.802386
PEL_NQ_APO-1001A,2901.946687,0,0,2,0,0,9520.822767
PEL_NQ_APO-1001A,2902.49934,0,3,0,0,0,9522.635933
PEL_NQ_APO-1001A,2903.063199,0,0,0,2,0,9524.485866
PEL_NQ_APO-1001A,2903.088899,0,2,0,0,0,9524.570185
PEL_NQ_APO-1001A,2904.078589,0,0,2,0,0,9527.817196
PEL_NQ_APO-1001A,2904.237324,0,2,0,0,0,9528.337984
PEL_NQ_APO-1001A,2904.295672,0,3,0,0,0,9528.529413
PEL_NQ_APO-1001A,2904.789049,0,0,0,2,0,9530.148104
PEL_NQ_APO-1001A,2904.820929,3,0,0,0,0,9530.252698
PEL_NQ_APO-1001A,2905.38575,0,2,0,0,0,9532.105783
PEL_NQ_APO-1001A,2905.505935,0,0,0,0,2,9532.500091
PEL_NQ_APO-1001A,2905.647252,0,0,1,0,0,9532.963732
PEL_NQ_APO-1001A,2906.092005,0,3,0,0,0,9534.422892
PEL_NQ_APO-1001A,2906.21049,0,0,2,0,0,9534.811626
PEL_NQ_APO-1001A,2906.278366,0,0,0,0,3,9535.034314
PEL_NQ_APO-1001A,2906.514899,0,0,0,2,0,9535.810342
PEL_NQ_APO-1001A,2906.534175,0,2,0,0,0,9535.873581
PEL_NQ_APO-1001A,2907.6826,0,2,0,0,0,9539.64138
PEL_NQ_APO-1001A,2907.888337,0,3,0,0,0,9540.316372
PEL_NQ_APO-1001A,2908.240749,0,0,0,2,0,9541.472581
PEL_NQ_APO-1001A,2908.342392,0,0,2,0,0,9541.806055
PEL_NQ_APO-1001A,2908.831025,0,2,0,0,0,9543.409179
PEL_NQ_APO-1001A,2909.293956,0,0,0,0,2,9544.927984
PEL_NQ_APO-1001A,2909.68467,0,3,0,0,0,9546.209852
PEL_NQ_APO-1001A,2909.9666,0,0,0,2,0,9547.134819
PEL_NQ_APO-1001A,2909.97945,0,2,0,0,0,9547.176978
PEL_NQ_APO-1001A,2910.474294,0,0,2,0,0,9548.800484
PEL_NQ_APO-1001A,2910.845465,3,0,0,0,0,9550.018234
PEL_NQ_APO-1001A,2911.127875,0,2,0,0,0,9550.944777
PEL_NQ_APO-1001A,2911.481002,0,3,0,0,0,9552.103332
PEL_NQ_APO-1001A,2911.574183,0,0,0,0,3,9552.409043
PEL_NQ_APO-1001A,2911.69245,0,0,0,2,0,9552.797057
PEL_NQ_APO-1001A,2912.2763,0,2,0,0,0,9554.712575
PEL_NQ_APO-1001A,2912.606196,0,0,2,0,0,9555.794913
PEL_NQ_APO-1001A,2913.081978,0,0,0,0,2,9557.355877
PEL_NQ_APO-1001A,2913.277335,0,3,0,0,0,9557.996811
PEL_NQ_APO-1001A,2913.4183,0,0,0,2,0,9558.459295
PEL_NQ_APO-1001A,2913.424725,0,2,0,0,0,9558.480374
PEL_NQ_APO-1001A,2914.57315,0,2,0,0,0,9562.248173
PEL_NQ_APO-1001A,2914.738098,0,0,2,0,0,9562.789342
PEL_NQ_APO-1001A,2915.073667,0,3,0,0,0,9563.890291
PEL_NQ_APO-1001A,2915.14415,0,0,0,2,0,9564.121533
PEL_NQ_APO-1001A,2915.721575,0,2,0,0,0,9566.015972
PEL_NQ_APO-1002X,2377.919825,3,0,0,0,0,7801.574478
PEL_NQ_APO-1002X,2469.8595,0,0,0,2,0,8103.213843
PEL_NQ_APO-1002X,2661.88965,3,0,0,0,0,8733.234038
PEL_NQ_APO-1002X,2708.70948,3,0,0,0,0,8886.84241
PEL_NQ_APO-1002X,2709.389757,3,0,0,0,0,8889.074289
PEL_NQ_APO-1002X,2710.070034,3,0,0,0,0,8891.306169
PEL_NQ_APO-1002X,2710.750311,3,0,0,0,0,8893.538049
PEL_NQ_APO-1002X,2710.998529,0,0,0,2,0,8894.352414
PEL_NQ_APO-1002X,2711.430587,3,0,0,0,0,8895.769929
PEL_NQ_APO-1002X,2712.110864,3,0,0,0,0,8898.001808
PEL_NQ_APO-1002X,2712.791141,3,0,0,0,0,8900.233688
PEL_NQ_APO-1002X,2713.471418,3,0,0,0,0,8902.465568
PEL_NQ_APO-1002X,2714.151695,3,0,0,0,0,8904.697448
PEL_NQ_APO-1002X,2714.831972,3,0,0,0,0,8906.929327
PEL_NQ_APO-1002X,2715.512249,3,0,0,0,0,8909.161207
PEL_NQ_APO-1002X,2716.192526,3,0,0,0,0,8911.393087
PEL_NQ_APO-1002X,2716.872803,3,0,0,0,0,8913.624967
